X,id,idLink,region,site,LandUse,SoilOrder,Year,pH,totalC,totalN,AMN,OlsenP_LR,OlsenP_Hills,bulkDensity,macroporosity-m05,macroporosity-m10,macroporositymin,macroporositymax,soillanduse,pHmin,pHmax,OlsenPmin,OlsenPmax,bulkDensitymin,bulkDensitymax,AMNmin,TotalNmin,TotalNmax,TotalCmin,OlsenP,macroporosity,meets_pH,meets_bulkDensity,meets_macroporosity,meets_OlsenP,meets_totalC,meets_totalN,meets_AMN,meets_organicR,meets_physicalS
104,79,79,Auckland,Auckland /79,Crop_Hort,Ultic,2008,6.11,4.98,0.39,150,15,,1.01,5.2,8.06,10,30,Ultic/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,15,8.06,within,within,below,below,within,within,within,within,below
105,303,79,Auckland,Auckland /79,Crop_Hort,Ultic,2013,5.99,4.763,0.403,97.778,22.677,,0.887,8.7,11.833,10,30,Ultic/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,22.677,11.833,within,within,within,within,within,within,within,within,within
106,80,80,Auckland,Auckland /80,Forestry,Ultic,2011,4.65,6.77,0.241,42,4.48,,1.192,9.767,11.5,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,4.48,11.5,within,within,within,below,within,within,within,within,within
107,81,81,Auckland,Auckland/81,Forestry,Ultic,2011,4.92,5.24,0.202,31,3.914,,1.226,12.333,14.133,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,3.914,14.133,within,within,within,below,within,within,within,within,within
108,82,82,Auckland,Auckland /82,Forestry,Ultic,2011,4.66,5.34,0.191,38,4.637,,1.074,15.133,17.4,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,4.637,17.4,within,within,within,below,within,within,within,within,within
109,83,83,Auckland,Auckland/83,Forestry,Ultic,2011,5.05,6.23,0.309,69,43.057,,1.113,12.2,13.733,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,43.057,13.733,within,within,within,above,within,within,within,within,within
110,84,84,Auckland,Auckland /84,Forestry,Ultic,2011,5.34,4.55,0.258,70,18.477,,1.055,12,13.633,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,18.477,13.633,within,within,within,within,within,within,within,within,within
111,91,91,Auckland,Auckland /91,Forestry,Ultic,2011,4.75,7.59,0.403,107,5.151,,0.824,19.367,21.833,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,5.151,21.833,within,within,within,within,within,within,within,within,within
112,111,111,Auckland,Auckland/111,Dairy,Ultic,1998,6.73,6.39,0.581,136.634,112.772,,1.01,6.9,7.967,10,30,Ultic/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,112.772,7.967,above,within,below,above,within,within,within,within,below
113,331,111,Auckland,Auckland/111,Drystock,Ultic,2014,6.25,5.845,0.567,198.447,79.444,,0.737,4.167,7.6,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,79.444,7.6,within,within,below,above,within,within,within,within,below
114,112,112,Auckland,Auckland /112,Crop_Hort,Recent,1998,6.09,5.128,0.421,39.362,39.149,,0.94,21.5,24.5,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,39.149,24.5,within,within,within,within,within,within,within,within,within
115,115,115,Auckland,Auckland /115,Crop_Hort,Gley,2008,6.19,4.34,0.33,81.1,115,,1.28,2.5,4.76,10,30,Gley/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,115,4.76,within,within,below,above,within,within,within,within,below
116,164,115,Auckland,Auckland /115,Crop_Hort,Gley,2000,5.8,3.471,0.24,90.714,144,,1.4,7.8,7.83,10,30,Gley/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,144,7.83,within,within,below,above,within,within,within,within,below
117,119,119,Auckland,Auckland/119,Crop_Hort,Organic,1999,6.82,16.111,1.34,171.111,77.778,,0.45,7.6,10.197,10,30,Organic/Crop_Hort,4.5,7.6,20,40,0.2,1,20,,,,77.778,10.197,within,within,within,above,within,within,within,within,within
118,120,120,Auckland,Auckland /120,Dairy,Organic,1999,5.75,24.131,1.572,196.875,66.406,,0.64,5.83,7.663,10,30,Organic/Dairy,4.5,7,20,40,0.2,1,50,0.25,0.7,,66.406,7.663,within,within,below,above,within,above,within,above,below
119,121,121,Auckland,Auckland/121,Dairy,Organic,1999,5.91,23.836,1.698,244.828,59.655,,0.58,4.33,6.537,10,30,Organic/Dairy,4.5,7,20,40,0.2,1,50,0.25,0.7,,59.655,6.537,within,within,below,above,within,above,within,above,below
120,124,124,Auckland,Auckland /124,Drystock,Granular,1999,5.76,7.508,0.619,167.368,52.947,,0.95,5.63,7.967,10,30,Granular/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,52.947,7.967,within,within,below,above,within,within,within,within,below
121,234,124,Auckland,Auckland /124,Drystock,Granular,2015,5.59,8.402,0.774,163.277,88.834,,0.907,5.167,7.767,10,30,Granular/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,88.834,7.767,within,within,below,above,within,above,within,above,below
122,128,128,Auckland,Auckland/128,Crop_Hort,Recent,1998,5.34,3.83,0.31,40,112.3,,1,21.9,23.997,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,112.3,23.997,within,within,within,above,within,within,within,within,within
123,171,128,Auckland,Auckland/128,Crop_Hort,Recent,2008,7.2,5.22,0.36,71.6,44,,1.21,1.6,3.83,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,44,3.83,within,within,below,within,within,within,within,within,below
124,132,132,Auckland,Auckland/132,Forestry,Ultic,1996,4.67,4.6,0.3,39.8,33.8,,1.05,12.6,13.84,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,33.8,13.84,within,within,within,above,within,within,within,within,within
125,233,132,Auckland,Auckland/132,Forestry,Ultic,2016,5.3,7.11,0.29,87,7,,0.993,16.933,18.933,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,7,18.933,within,within,within,within,within,within,within,within,within
126,133,133,Auckland,Auckland /133,Drystock,Ultic,1996,5.85,6.5,0.6,178.4,5.5,,0.78,9.76,11.22,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,5.5,11.22,within,within,within,below,within,within,within,within,within
127,139,139,Auckland,Auckland /139,Crop_Hort,Allophanic,1997,6.58,6.53,0.56,84.884,22.3,,0.86,15.4,19.62,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,22.3,19.62,within,within,within,within,within,within,within,within,within
128,155,139,Auckland,Auckland /139,Crop_Hort,Allophanic,2008,6.88,4.39,0.35,25.8,44,,0.9,20.1,24.4,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,44,24.4,within,within,within,within,within,within,within,within,within
129,143,143,Auckland,Auckland /143,Crop_Hort,Allophanic,1998,6.17,6.549,0.587,108.791,52.857,,0.91,15.6,17.63,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,52.857,17.63,within,within,within,above,within,within,within,within,within
130,144,144,Auckland,Auckland/144,Crop_Hort,Granular,1998,6.27,5.794,0.46,40.206,40.412,,0.97,13.8,14.703,10,30,Granular/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,40.412,14.703,within,within,within,within,within,within,within,within,within
131,147,147,Auckland,Auckland /147,Drystock,Ultic,1998,5.86,5.086,0.397,98.165,8.899,,1.09,14.1,14.867,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,8.899,14.867,within,within,within,below,within,within,within,within,within
132,230,147,Auckland,Auckland /147,Drystock,Ultic,2015,5.87,5.606,0.503,132.896,22.399,,0.827,5.5,8.967,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,22.399,8.967,within,within,below,within,within,within,within,within,below
133,149,149,Auckland,Auckland /149,Crop_Hort,Recent,1998,6.38,6.146,0.423,65.049,97.476,,1.03,8.3,9.9,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,97.476,9.9,within,within,below,above,within,within,within,within,below
134,170,149,Auckland,Auckland /149,Crop_Hort,Recent,2008,5.97,4.74,0.31,82.1,86,,1.21,1.5,3.87,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,86,3.87,within,within,below,above,within,within,within,within,below
135,150,150,Auckland,Auckland/150,Drystock,Brown,1998,5.55,6.624,0.671,175.248,21.287,,1.01,6.47,10.103,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,21.287,10.103,within,within,within,within,within,within,within,within,within
136,240,150,Auckland,Auckland/150,Drystock,Brown,2015,5.32,4.291,0.448,154.967,38.504,,1.02,3.367,6.8,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,38.504,6.8,within,within,below,within,within,within,within,within,below
137,156,156,Auckland,Auckland /156,Drystock,Recent,1999,6.1,4.25,0.348,90.909,18.295,,0.88,22.17,28.837,10,30,Recent/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,18.295,28.837,within,within,within,within,within,within,within,within,within
138,236,156,Auckland,Auckland /156,Drystock,Recent,2015,5.82,3.531,0.332,78.53,16.791,,1.273,3.433,9.767,10,30,Recent/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,16.791,9.767,within,within,below,within,within,within,within,within,below
139,157,157,Auckland,Auckland/157,Crop_Hort,Ultic,2000,6.33,3.909,0.282,152.525,17,,0.99,2.4,4.197,10,30,Ultic/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,17,4.197,within,within,below,below,within,within,within,within,below
140,158,158,Auckland,Auckland /158,Crop_Hort,Ultic,2000,5.84,4.948,0.403,157.732,16,,0.97,17.1,18.8,10,30,Ultic/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,16,18.8,within,within,within,below,within,within,within,within,within
141,159,159,Auckland,Auckland/159,Crop_Hort,Ultic,2000,5.77,5.108,0.371,154.839,17,,0.93,10.4,12.363,10,30,Ultic/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,17,12.363,within,within,within,below,within,within,within,within,within
142,160,160,Auckland,Auckland /160,Crop_Hort,Brown,2000,5.94,5.771,0.484,227.619,44,,1.05,8.6,10.9,10,30,Brown/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,44,10.9,within,within,within,within,within,within,within,within,within
143,162,162,Auckland,Auckland /162,Drystock,Granular,2000,6.5,7.744,0.589,270.436,12,,0.947,4.6,5.067,10,30,Granular/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,12,5.067,within,within,below,below,within,within,within,within,below
144,210,162,Auckland,Auckland /162,Drystock,Granular,2015,6.56,6.248,0.578,164.565,44.99,,0.803,6.6,9.9,10,30,Granular/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,44.99,9.9,within,within,below,within,within,within,within,within,below
145,168,168,Auckland,Auckland /168,Drystock,Gley,2000,5.99,6.183,0.495,230.692,86,,1.002,8.933,11.7,10,30,Gley/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,86,11.7,within,within,within,above,within,within,within,within,within
146,231,168,Auckland,Auckland /168,Drystock,Gley,2015,5.72,4.87,0.457,116.068,69.952,,0.91,3.7,6.2,10,30,Gley/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,69.952,6.2,within,within,below,above,within,within,within,within,below
147,173,173,Auckland,Auckland/173,Crop_Hort,Allophanic,2008,6.81,5.79,0.47,72.2,61,,1.07,6.9,8.7,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,61,8.7,within,within,below,above,within,within,within,within,below
148,195,173,Auckland,Auckland/173,Crop_Hort,Allophanic,2000,6.57,6.073,0.47,138.542,63,,0.96,17.5,19.397,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,63,19.397,within,within,within,above,within,within,within,within,within
149,296,173,Auckland,Auckland/173,Crop_Hort,Allophanic,2013,6.53,5.313,0.428,50.029,84.032,,0.97,21.233,22.733,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,84.032,22.733,within,within,within,above,within,within,within,within,within
150,174,174,Auckland,Auckland /174,Crop_Hort,Allophanic,2008,6.68,4.84,0.41,115,42,,1.07,15.4,18.2,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,42,18.2,within,within,within,within,within,within,within,within,within
151,297,174,Auckland,Auckland /174,Crop_Hort,Allophanic,2013,5.45,4.852,0.417,,12.823,,0.923,20.167,22.233,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,12.823,22.233,within,within,within,below,within,within,,,within
152,175,175,Auckland,Auckland/175,Crop_Hort,Allophanic,2008,6.09,7.55,0.65,135,29,,0.98,4.3,7.97,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,29,7.97,within,within,below,within,within,within,within,within,below
153,298,175,Auckland,Auckland/175,Drystock,Allophanic,2013,5.95,7.144,0.657,127.399,53.338,,0.927,5.3,8.3,10,30,Allophanic/Drystock,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,53.338,8.3,within,within,below,above,within,within,within,within,below
154,176,176,Auckland,Auckland /176,Crop_Hort,Granular,2008,7.02,5.05,0.45,90.9,21,,1.06,12.6,14.67,10,30,Granular/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,21,14.67,within,within,within,within,within,within,within,within,within
155,200,176,Auckland,Auckland /176,Crop_Hort,Granular,2000,6.36,5.602,0.46,144.578,18,,0.83,24.9,26.467,10,30,Granular/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,18,26.467,within,within,within,below,within,within,within,within,within
156,309,176,Auckland,Auckland /176,Crop_Hort,Granular,2013,7.2,4.056,0.378,48.441,47.746,,0.977,20.733,22.367,10,30,Granular/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,47.746,22.367,within,within,within,above,within,within,within,within,within
157,177,177,Auckland,Auckland/177,Crop_Hort,Organic,2008,6.41,20,0.82,62.6,27,,0.63,6.7,8.17,10,30,Organic/Crop_Hort,4.5,7.6,20,40,0.2,1,20,,,,27,8.17,within,within,below,within,within,within,within,within,below
158,201,177,Auckland,Auckland/177,Crop_Hort,Organic,2000,6.4,19.932,0.803,59.459,30,,0.74,10.5,5.3,10,30,Organic/Crop_Hort,4.5,7.6,20,40,0.2,1,20,,,,30,5.3,within,within,below,within,within,within,within,within,below
159,300,177,Auckland,Auckland/177,Crop_Hort,Organic,2013,6.2,14.456,0.682,164.775,26.715,,0.653,13.867,17.567,10,30,Organic/Crop_Hort,4.5,7.6,20,40,0.2,1,20,,,,26.715,17.567,within,within,within,within,within,within,within,within,within
160,178,178,Auckland,Auckland /178,Crop_Hort,Ultic,2008,6.2,4.63,0.32,102,15,,1.02,2.8,5.23,10,30,Ultic/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,15,5.23,within,within,below,below,within,within,within,within,below
161,292,178,Auckland,Auckland /178,Drystock,Ultic,2013,6.34,3.504,0.302,73.14,39.734,,1.08,5.967,7.333,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,39.734,7.333,within,within,below,within,within,within,within,within,below
162,179,179,Auckland,Auckland/179,Crop_Hort,Ultic,2008,5.57,5.33,0.45,105,19,,1.07,7.3,7.13,10,30,Ultic/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,19,7.13,within,within,below,below,within,within,within,within,below
163,302,179,Auckland,Auckland/179,Crop_Hort,Ultic,2013,5.64,4.361,0.381,78.57,18.54,,1.023,9.633,11.067,10,30,Ultic/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,18.54,11.067,within,within,within,below,within,within,within,within,within
164,181,181,Auckland,Auckland /181,Dairy,Allophanic,2000,6.85,7.92,0.722,246.366,86,,0.856,11.7,10.13,10,30,Allophanic/Dairy,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,86,10.13,above,within,within,above,within,above,within,above,within
165,182,182,Auckland,Auckland /182,Forestry,Ultic,2011,4.75,6.68,0.393,94,67.91,,0.946,12.333,14.733,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,67.91,14.733,within,within,within,above,within,within,within,within,within
166,183,183,Auckland,Auckland/183,Dairy,Ultic,1999,6.02,8.673,0.685,203.571,16.667,,0.84,12.73,14.633,10,30,Ultic/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,16.667,14.633,within,within,within,within,within,within,within,within,within
167,316,183,Auckland,Auckland/183,Drystock,Ultic,2014,6.46,10.697,0.938,343.681,54.601,,0.53,3.15,6.633,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,54.601,6.633,within,below,below,above,within,above,within,above,below
168,188,188,Auckland,Auckland /188,Forestry,Recent,1999,5.72,4.203,0.264,61.798,5.056,,0.89,27.6,38.837,8,30,Recent/Forestry,3.5,7.6,5,30,0.7,1.4,20,0.1,0.7,2,5.056,38.837,within,within,above,within,within,within,within,within,above
169,263,188,Auckland,Auckland /188,Forestry,Recent,2016,5.58,1.28,0.05,18,9,,1.293,31.233,37.867,8,30,Recent/Forestry,3.5,7.6,5,30,0.7,1.4,20,0.1,0.7,2,9,37.867,within,within,above,within,below,below,below,below,above
170,189,189,Auckland,Auckland/189,Forestry,Recent,1999,6.07,0.547,0.027,0.139,9.236,,1.44,31.93,40.703,8,30,Recent/Forestry,3.5,7.6,5,30,0.7,1.4,20,0.1,0.7,2,9.236,40.703,within,above,above,within,below,below,below,below,above
171,190,190,Auckland,Auckland /190,Forestry,Recent,1999,5.89,0.923,0.041,8.824,5.784,,1.02,42.93,48.933,8,30,Recent/Forestry,3.5,7.6,5,30,0.7,1.4,20,0.1,0.7,2,5.784,48.933,within,within,above,within,below,below,below,below,above
172,274,190,Auckland,Auckland /190,Forestry,Recent,2016,4.96,1.63,0.06,10,15,,1.563,28.767,35.967,8,30,Recent/Forestry,3.5,7.6,5,30,0.7,1.4,20,0.1,0.7,2,15,35.967,within,above,above,within,below,below,below,below,above
173,192,192,Auckland,Auckland /192,Drystock,Ultic,2000,6.38,5.441,0.446,243.847,16,,0.849,10.3,12.93,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,16,12.93,within,within,within,within,within,within,within,within,within
174,256,192,Auckland,Auckland /192,Drystock,Ultic,2010,6.08,5,0.358,130.172,20.69,,1.16,4.4,10.5,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,20.69,10.5,within,within,within,within,within,within,within,within,within
175,193,193,Auckland,Auckland/193,Drystock,Allophanic,2000,6.59,7.474,0.644,204.472,30,,0.773,14.433,17.83,10,30,Allophanic/Drystock,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,30,17.83,within,within,within,within,within,within,within,within,within
176,239,193,Auckland,Auckland/193,Drystock,Allophanic,2015,5.83,8.361,0.761,129.553,19.614,,0.763,3.733,6.833,10,30,Allophanic/Drystock,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,19.614,6.833,within,within,below,below,within,above,within,above,below
177,194,194,Auckland,Auckland/194,Drystock,Recent,1999,5.49,2.904,0.214,44.444,14.615,,1.17,15.13,29.767,10,30,Recent/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,14.615,29.767,within,within,within,below,within,below,below,below,within
178,237,194,Auckland,Auckland/194,Drystock,Recent,2015,5.55,3.714,0.321,73.048,17.869,,1.023,12.3,19.433,10,30,Recent/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,17.869,19.433,within,within,within,within,within,within,within,within,within
179,197,197,Auckland,Auckland/197,Crop_Hort,Allophanic,2000,6.24,4.802,0.384,162.069,14,,1.16,13.9,15.73,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,14,15.73,within,within,within,below,within,within,within,within,within
180,198,198,Auckland,Auckland /198,Crop_Hort,Allophanic,2000,5.76,5.767,0.461,78.448,72,,1.16,0.3,1.167,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,72,1.167,within,within,below,above,within,within,within,within,below
181,205,205,Auckland,Auckland/205,Dairy,Granular,2000,6.03,6.983,0.58,193.683,72,,1.032,6.633,7.703,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,72,7.703,within,within,below,above,within,within,within,within,below
182,209,209,Auckland,Auckland/209,Drystock,Ultic,2015,5.95,3.979,0.389,102.351,22.276,,1.067,2.4,4.4,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,22.276,4.4,within,within,below,within,within,within,within,within,below
183,214,214,Auckland,Auckland/214,Drystock,Gley,2015,5.62,6.816,0.641,190.679,29.086,,0.673,5.333,9.167,10,30,Gley/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,29.086,9.167,within,within,below,within,within,within,within,within,below
184,216,216,Auckland,Auckland /216,Drystock,Granular,2015,5.84,6.535,0.641,157.483,11.587,,0.797,9.067,12.067,10,30,Granular/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,11.587,12.067,within,within,within,below,within,within,within,within,within
185,222,222,Auckland,Auckland/222,Dairy,Ultic,2014,6.2,11.793,1.023,186.793,44.483,,0.69,2.4,6.333,10,30,Ultic/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,44.483,6.333,within,within,below,within,within,above,within,above,below
186,224,224,Auckland,Auckland/224,Drystock,Recent,2015,5.97,3.453,0.326,133.606,52.321,,0.977,3,4.733,10,30,Recent/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,52.321,4.733,within,within,below,above,within,within,within,within,below
187,225,225,Auckland,Auckland /225,Dairy,Ultic,2014,5.85,7.472,0.589,193.378,79.547,,0.77,2,7.467,10,30,Ultic/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,79.547,7.467,within,within,below,above,within,within,within,within,below
188,226,226,Auckland,Auckland/226,Dairy,Brown,2014,6.63,8.433,0.82,325.985,55.858,,0.9,3.9,6.4,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,55.858,6.4,above,within,below,above,within,above,within,above,below
189,229,229,Auckland,Auckland /229,Drystock,Granular,2015,6.13,6.887,0.641,172.119,33.609,,0.81,5.8,8.867,10,30,Granular/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,33.609,8.867,within,within,below,within,within,within,within,within,below
190,232,232,Auckland,Auckland /232,Drystock,Ultic,2015,6.06,8.131,0.775,218.451,39.73,,0.7,6.4,10.4,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,39.73,10.4,within,within,within,within,within,above,within,above,within
191,235,235,Auckland,Auckland/235,Drystock,Brown,2015,5.51,4.475,0.368,105.485,19.522,,1.037,6.033,9.167,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,19.522,9.167,within,within,below,within,within,within,within,within,below
192,238,238,Auckland,Auckland /238,Drystock,Granular,2015,5.69,6.077,0.547,186.028,12.178,,0.883,3.333,6.4,10,30,Granular/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,12.178,6.4,within,within,below,below,within,within,within,within,below
193,250,250,Auckland,Auckland/250,Forestry,Ultic,2016,5.08,5.7,0.22,34,21,,1.105,6,6.45,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,21,6.45,within,within,below,within,within,within,within,within,below
194,258,258,Auckland,Auckland /258,Forestry,Ultic,2016,4.56,5.22,0.31,47,20,,0.86,6.467,9.3,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,20,9.3,within,within,within,within,within,within,within,within,within
195,259,259,Auckland,Auckland /259,Forestry,Ultic,2016,5.69,5.15,0.25,81,5,,1.155,4.8,6.85,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,5,6.85,within,within,below,within,within,within,within,within,below
196,260,260,Auckland,Auckland/260,Forestry,Brown,2016,6.37,4.14,0.36,83,32,,0.907,28.067,36.867,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,32,36.867,within,within,above,above,within,within,within,within,above
197,261,261,Auckland,Auckland /261,Forestry,Brown,2016,5.89,3.92,0.28,68,10,,1.003,20.967,28.633,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,10,28.633,within,within,within,within,within,within,within,within,within
